DATAFLOW,LAST UPDATE,freq,tra_cov,nst07,typpack,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2015,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2016,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2017,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2019,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2020,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2021,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2022,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,HR,2024,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2012,405,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2013,368,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2014,413,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2015,406,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2016,416,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2017,435,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2018,427,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2019,385,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2020,297,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2021,425,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2022,415,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2023,380,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,NL,2024,402,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2014,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2015,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2016,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2017,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2018,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2019,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2020,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2021,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,PL,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2014,100,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2015,185,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2016,200,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2017,152,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2018,250,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2019,269,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2020,288,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2021,322,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,RO,2022,249,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2014,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2015,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2016,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2017,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2019,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2020,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2021,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2022,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,MIO_TKM,SK,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,AT,2014,455,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,AT,2015,404,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,AT,2016,591,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,AT,2017,754,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,AT,2018,552,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2014,72,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2015,60,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2016,94,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2017,59,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2018,69,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2019,52,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2020,104,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2021,145,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2022,58,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,BG,2023,52,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2014,4233,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2015,4369,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2016,3926,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2017,4030,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2018,3594,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2019,3811,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2020,3258,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2021,3244,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2022,3307,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2023,3666,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,DE,2024,3917,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2011,892,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2012,796,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2013,814,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2014,914,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2015,708,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2016,702,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2017,987,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2018,716,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2019,906,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2020,793,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2021,1036,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,FR,2022,872,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2014,11,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2015,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2016,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2017,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2018,12,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2019,64,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2020,82,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2021,86,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2022,34,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2023,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,HR,2024,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2012,2349,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2013,2113,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2014,2352,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2015,2337,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2016,2455,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2017,2530,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2018,2447,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2019,2174,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2020,1642,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2021,2414,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2022,2421,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2023,2071,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,NL,2024,2217,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2014,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2015,20,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2016,28,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2017,129,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2018,157,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2019,114,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2020,93,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2021,19,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2022,13,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2023,30,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,PL,2024,74,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2014,158,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2015,300,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2016,306,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2017,225,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2018,371,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2019,393,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2020,416,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2021,472,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,RO,2022,411,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2014,18,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2015,36,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2016,75,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2017,26,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2018,38,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2019,23,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2020,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2021,16,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2022,20,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2023,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT101,TOTAL,THS_T,SK,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,AT,2014,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,AT,2015,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,BG,2014,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,BG,2015,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2014,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2015,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2016,19,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2017,47,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2018,61,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2019,58,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2020,67,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2021,70,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2022,64,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2023,59,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,DE,2024,97,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2011,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2012,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2013,18,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2014,26,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2015,28,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2016,32,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2017,34,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2018,34,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2019,26,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2020,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2021,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,FR,2022,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2014,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2017,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2019,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2020,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,HR,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2012,153,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2013,160,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2014,153,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2015,129,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2016,149,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2017,134,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2018,123,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2019,215,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2020,181,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2021,242,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2022,179,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2023,152,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,NL,2024,142,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,PL,2017,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,INTL_LD,GT102,EMP_CONT,MIO_TKM,PL,2023,0,n,
