DATAFLOW,LAST UPDATE,freq,unit,tra_mode,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2014,36.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2015,35.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2016,35.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2017,34.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2018,33.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2019,33.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2020,32.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2021,32.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2022,31.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,AT,2023,31.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2005,26.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2006,26.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2007,27.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2008,27.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2009,23.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2010,26.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2011,27.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2012,27.8,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2013,26.9,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2014,27.0,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2015,26.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2016,25.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2017,26.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2018,24.2,be,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2019,23.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2020,22.6,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2021,23.3,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2022,23.5,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BE,2023,22.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2005,52.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2006,52.6,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2007,53.9,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2008,54.9,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2009,49.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2010,50.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2011,43.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2012,47.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2013,44.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2014,45.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2015,45.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2016,44.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2017,43.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2018,43.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2019,53.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2020,49.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2021,44.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2022,39.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,BG,2023,37.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2005,33.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2006,35.0,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2007,35.2,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2008,35.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2009,33.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2010,34.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2011,35.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2012,34.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2013,36.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2014,36.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2015,37.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2016,37.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2017,34.9,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2018,34.8,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2019,34.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2020,32.6,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2021,33.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2022,33.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CH,2023,34.4,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2005,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2006,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2007,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2008,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2009,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2010,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2011,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2012,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2013,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2014,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2015,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2016,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2017,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2018,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2019,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2020,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2021,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2022,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CY,2023,,m,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2005,31.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2006,31.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2007,32.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2008,32.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2009,30.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2010,30.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2011,30.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2012,30.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2013,28.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2014,28.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2015,26.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2016,26.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2017,27.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2018,27.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2019,26.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2020,22.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2021,22.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2022,22.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2023,21.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2005,30.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2006,30.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2007,30.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2008,30.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2009,28.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2010,29.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2011,28.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2012,29.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2013,29.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2014,28.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2015,28.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2016,29.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2017,28.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2018,27.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2019,27.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2020,25.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2021,26.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2022,26.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DE,2023,27.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2005,10.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2006,9.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2007,8.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2008,9.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2009,9.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2010,11.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2011,12.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2012,10.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2013,11.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2014,11.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2015,12.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2016,11.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2017,11.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2018,11.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2019,11.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2020,10.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2021,8.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2022,9.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,DK,2023,8.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2005,80.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2006,78.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2007,74.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2008,68.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2009,74.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2010,75.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2011,71.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2012,66.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2013,64.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2014,55.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2015,52.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2016,42.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2017,44.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2018,46.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2019,42.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2020,38.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2021,40.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2022,27.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EE,2023,20.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2005,2.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2006,2.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2007,3.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2008,2.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2009,2.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2010,2.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2011,1.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2012,1.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2013,1.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2014,1.7,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2015,1.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2016,1.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2017,1.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2018,2.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2019,2.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2020,3.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2021,2.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2022,2.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EL,2023,1.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2005,5.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2006,5.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2007,4.5,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2008,4.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2009,4.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2010,4.6,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2011,5.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2012,5.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2013,5.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2014,5.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2015,5.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2016,5.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2017,5.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2018,5.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2019,4.8,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2020,4.1,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2021,4.3,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2022,4.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,ES,2023,4.2,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2005,25.6,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2006,25.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2007,25.8,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2008,25.7,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2009,23.9,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2010,25.4,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2011,26.0,,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2012,26.5,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2013,26.0,e,
ESTAT:TRAN_HV_FRMOD(1.0),16/04/25 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2014,26.1,e,
